title,loc_url,iiif_sample
American Infantry marching down Avenue du President Wilson in the Fourth of July parade in Paris. Some of our wounded soldiers are watching the parade from the automobile on the right. July 1918,http://www.loc.gov/item/2017681719/,https://tile.loc.gov/image-services/iiif/service:sgp:sgpbatches:batch_dlc_argonne_ver03:data:20001931:print:1919041101:0001/full/pct:6.25/0/default.jpg#h=412&w=318
"Atlanta daily world (Atlanta, Georgia), November 22, 1950, (City Edition)",http://www.loc.gov/item/sn82015425/1950-11-22/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:gu:batch_gu_falkor_ver01:data:sn82015425:00529040726:1950112201:0297/full/pct:3.125/0/default.jpg#h=263&w=211
"Rehabilitation Administration loan supervisor, St. Charles Parish, near New Orleans, Louisiana, standing alongside corn which is yielding one hundred bushels an acre. This land has not been planted on for more than twenty-six years",http://www.loc.gov/item/2017761603/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd401m:g4014m:g4014sm:g033971921:03397_1921-0001/full/pct:12.5/0/default.jpg#h=956&w=806
"The Lakeland evening telegram (Lakeland, Fla.), October 26, 1920",http://www.loc.gov/item/sn95047222/1920-10-26/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_gainesville_ver01:data:sn95047222:00415663249:1920102601:0406/full/pct:6.25/0/default.jpg#h=457&w=276
"The Cairo daily bulletin (Cairo, Ill.), September 14, 1871",http://www.loc.gov/item/sn88074142/1871-09-14/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:iune:batch_iune_kilo_ver01:data:sn88074142:00280761485:1871091401:0507/full/pct:6.25/0/default.jpg#h=434&w=323
"Griggs County courier (Cooperstown, Griggs Co., Dak. [N.D.]), February 6, 1885",http://www.loc.gov/item/sn88076992/1885-02-06/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ndhi:batch_ndhi_dysprosium_ver01:data:sn88076992:00199918126:1885020601:0898/full/pct:3.125/0/default.jpg#h=257&w=171
"Sanborn Fire Insurance Map from Ashdown, Little River County, Arkansas.",http://www.loc.gov/item/sanborn00194_001/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd400m:g4004m:g4004am:g001941913:00194_1913-0001/full/pct:12.5/0/default.jpg#h=956&w=806
"Dakota County herald (Dakota City, Neb.), September 16, 1910",http://www.loc.gov/item/2010270500/1910-09-16/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:nbu:batch_nbu_ford_ver02:data:2010270500:00211102639:1910091601:0643/full/pct:6.25/0/default.jpg#h=469&w=347
"I've a kiss for you, darling",http://www.loc.gov/item/2023824212/,https://tile.loc.gov/image-services/iiif/public:music:mussm-sm1875-10896:001/full/pct:6.25/0/default.jpg
"Tonopah daily bonanza (Tonopah, Nev.), September 3, 1908",http://www.loc.gov/item/sn86076142/1908-09-03/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:nvln:batch_nvln_aurora_ver02:data:sn86076142:00415626940:1908090301:0868/full/pct:6.25/0/default.jpg#h=415&w=279
"Evening star (Washington, D.C.), November 25, 1861",http://www.loc.gov/item/sn83045462/1861-11-25/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_leonberger_ver03:data:sn83045462:00280654176:1861112501:0446/full/pct:3.125/0/default.jpg#h=284&w=189
"La dame de Monsoreau,",http://www.loc.gov/item/00005698/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:ladamedemonsorea00duma:ladamedemonsorea00duma_0009/full/pct:25.0/0/default.jpg#h=924&w=570
"[For better or for worse.] Well, Liz, Lawrence's parents were divorced a long time ago",http://www.loc.gov/item/2005696475/,https://tile.loc.gov/image-services/iiif/service:rbc:varsep:s68961:s6896100/full/pct:12.5/0/default.jpg
"Gazeta de Puerto-Rico (San Juan, P.R.), September 26, 1900",http://www.loc.gov/item/2013201074/1900-09-26/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:prru:batch_prru_galleta_ver01:data:2013201074:00415662956:1900092601:0088/full/pct:3.125/0/default.jpg#h=276&w=197
"The evening herald (Shenandoah, Pa.), March 11, 1895",http://www.loc.gov/item/sn87078000/1895-03-11/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:pst:batch_pst_armsby_ver01:data:sn87078000:00237281792:1895031101:0253/full/pct:6.25/0/default.jpg#h=396&w=270
"Rat charmer of Hamelin, The - Rattenfänger von Hameln, Der",http://www.loc.gov/item/2023841669/,https://tile.loc.gov/image-services/iiif/public:music:mussm-sm1881-18984:001/full/pct:6.25/0/default.jpg
"Abbott Hall, Marblehead, Mass.",http://www.loc.gov/item/2016806207/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_bigstone_ver01:data:sn84025816:00220720457:1900021701:0001/full/pct:3.125/0/default.jpg#h=290&w=184
Colocar a mascara no soi,http://www.loc.gov/item/afc9999005.15775/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-15775:0296/full/pct:50.0/0/default.jpg
"The prison mirror (Stillwater, Minn.), February 8, 1934",http://www.loc.gov/item/sn90060766/1934-02-08/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_juliet_ver02:data:sn90060766:00542865416:1934020801:0437/full/pct:6.25/0/default.jpg#h=340&w=242
"Delaware journal (Wilmington [Del.]), June 22, 1827",http://www.loc.gov/item/sn83025530/1827-06-22/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:deu:batch_deu_kedavra_ver01:data:sn83025530:00271740220:1827062201:0080/full/pct:6.25/0/default.jpg#h=350&w=222
"Catoctin clarion (Mechanicstown, Md.), September 26, 1918",http://www.loc.gov/item/sn84026688/1918-09-26/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_alvarez_ver01:data:sn84026688:00415623410:1918092601:0783/full/pct:6.25/0/default.jpg#h=493&w=362
"Blackwell Family Papers: Other Blackwell Family Papers, 1834-1945; Howard L. Blackwell Papers, 1892-1937; Correspondence; Family; Blackwell, Kitty Barry",http://www.loc.gov/item/mss1288002255/,https://tile.loc.gov/image-services/iiif/service:mss:mss12880:mss12880-076:0161/full/pct:12.5/0/default.jpg#h=291&w=195
"The Wellington enterprise (Wellington, Ohio), April 9, 1884",http://www.loc.gov/item/sn84028271/1884-04-09/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_cousteau_ver02:data:sn84028271:00296028101:1884040901:0121/full/pct:6.25/0/default.jpg#h=410&w=264
"The Ocala banner (Ocala, Marion County, Fla.), June 14, 1912",http://www.loc.gov/item/sn88074815/1912-06-14/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_edugator_ver01:data:sn88074815:0027176585A:1912061401:0277/full/pct:3.125/0/default.jpg#h=273&w=184
"[The victories at war of the Chinese emperor Ch'ien Lung, between 1736 and 1795]",http://www.loc.gov/item/2007680959/,https://tile.loc.gov/image-services/iiif/service:gdc:gdcscd:00:51:61:15:54:3:00516115543:0001/full/pct:12.5/0/default.jpg#h=350&w=252
"Belmont chronicle (St. Clairsville, Ohio), May 31, 1860",http://www.loc.gov/item/sn85026241/1860-05-31/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_feste_ver01:data:sn85026241:00280775393:1860053101:0196/full/pct:6.25/0/default.jpg#h=390&w=311
"Minnesota Staats-Zeitung (Saint Paul, Minn.), June 30, 1870",http://www.loc.gov/item/sn84031595/1870-06-30/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_toyota_ver01:data:sn84031595:00212475774:1870063001:0220/full/pct:3.125/0/default.jpg#h=289&w=199
"Code of Federal Regulations: Operating-Differential Subsidy For Liner Vessels Engaged In Essential Services In The Foreign Commerce Of The United States, 46 C.F.R. (1989)",http://www.loc.gov/item/cfr1989172-T46CIIP282/,https://tile.loc.gov/image-services/iiif/service:ll:llhsp:llhsp_laws_02:00129/full/pct:6.25/0/default.jpg#h=239&w=322
"Evening journal (Wilmington, Del.), January 27, 1894",http://www.loc.gov/item/sn85042354/1894-01-27/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:deu:batch_deu_arden_ver01:data:sn85042354:00383343355:1894012701:0459/full/pct:6.25/0/default.jpg#h=416&w=325
"Official Gazette of the Republic of Panama; Año 85, No. 21.021",http://www.loc.gov/item/pa05041988/,https://tile.loc.gov/image-services/iiif/service:ll:llserialsetce:04:22:5_:00:_0:0:04225_00_00:04225_00_00-001-0054-0000:0001/full/pct:12.5/0/default.jpg#h=440&w=258
"The Springdale news (Springdale, Ark.), January 30, 1914",http://www.loc.gov/item/sn83007654/1914-01-30/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:arhi:batch_arhi_coldplay_ver02:data:sn83007654:0039334278A:1914013001:0648/full/pct:6.25/0/default.jpg#h=496&w=354
"The Madison daily leader (Madison, S.D.), February 17, 1916",http://www.loc.gov/item/sn99062034/1916-02-17/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:sdhi:batch_sdhi_hawaii_ver01:data:sn99062034:0027952312A:1916021701:0373/full/pct:3.125/0/default.jpg#h=274&w=227
[Graphic Arts Center],http://www.loc.gov/item/2023676546/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd380:g3804:g3804n:pm005954/full/pct:12.5/0/default.jpg#h=896&w=1256
"The Official Gazette of Romania. Part I. Laws, Decrees, Decisions, and Other Acts; Anul 191, Nr. 117",http://www.loc.gov/item/90656367_20230210_01/,https://tile.loc.gov/image-services/iiif/service:ll:llflg:90:65:63:67:_2:02:30:21:0_:01:90656367_20230210_01:0001/full/pct:12.5/0/default.jpg#h=460&w=349
"St. Paul daily globe (Saint Paul, Minn.), July 27, 1888",http://www.loc.gov/item/sn90059522/1888-07-27/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_dassel_ver01:data:sn90059522:00175033348:1888072701:0274/full/pct:3.125/0/default.jpg#h=281&w=215
"The Richmond palladium and sun-telegram (Richmond, Ind.), October 12, 1921",http://www.loc.gov/item/sn86058226/1921-10-12/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:in:batch_in_everettcase_ver01:data:sn86058226:00271745394:1921101201:0629/full/pct:6.25/0/default.jpg#h=481&w=356
"U.S. Reports: Orders, 479 U.S. 801 (1986).",http://www.loc.gov/item/usrep479801/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:supremecourtinun01warr:supremecourtinun01warr_0013/full/pct:12.5/0/default.jpg#h=521&w=346
"Little Rock daily republican ([Little Rock, Ark.]), September 18, 1873",http://www.loc.gov/item/sn82014368/1873-09-18/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:arhi:batch_arhi_jadeite_ver01:data:sn82014368:00542869884:1873091801:0532/full/pct:6.25/0/default.jpg#h=440&w=326
"Free trader-journal and Ottawa fair dealer (Ottawa, Ill.), October 3, 1922, (4 O'CLOCK EDITION)",http://www.loc.gov/item/sn92053241/1922-10-03/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:iune:batch_iune_issue_ver01:data:sn92053241:00295873413:1922100301:0569/full/pct:6.25/0/default.jpg#h=446&w=324
"The Bismarck tribune (Bismarck, N.D.), May 2, 1935",http://www.loc.gov/item/sn85042243/1935-05-02/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ndhi:batch_ndhi_jemhadar_ver01:data:sn85042243:00383346095:1935050201:0019/full/pct:3.125/0/default.jpg#h=299&w=227
"The midland journal (Rising Sun, Md.), January 6, 1939",http://www.loc.gov/item/sn89060136/1939-01-06/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_cumberland_ver02:data:sn89060136:00279522461:1939010601:0452/full/pct:3.125/0/default.jpg#h=266&w=180
"Code of Federal Regulations: Award Of Fellowships To Applicants From Other American Republics, 7 C.F.R. (1959)",http://www.loc.gov/item/cfr1959004-T7P2/,https://tile.loc.gov/image-services/iiif/service:ll:llhsp:llhsp_laws_01:00522/full/pct:6.25/0/default.jpg#h=221&w=313
Wierd sisters; minister's[sic] of darkness; minions of the moon,http://www.loc.gov/item/95516663/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:influenceofgrenv00adam:influenceofgrenv00adam_0011/full/pct:12.5/0/default.jpg
"Perth Amboy evening news (Perth Amboy, N.J.), October 24, 1912",http://www.loc.gov/item/sn85035720/1912-10-24/ed-2/,https://tile.loc.gov/image-services/iiif/service:ndnp:njr:batch_njr_cinnamon_ver03:data:sn85035720:00383340020:1912102402:0347/full/pct:6.25/0/default.jpg#h=413&w=317
"XUYEN MOC/LIVE SIGHTING OF THREE PWMIAS IN CHI LANG PRISON, AN GIANG PROVINCE",http://www.loc.gov/item/powmia/pwmaster_140627/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:angolacountrystu00coll_0:angolacountrystu00coll_0_0005/full/pct:6.25/0/default.jpg
Irmgard Makowiecki Sheldon Collection,http://www.loc.gov/item/afc2001001.84820/,https://tile.loc.gov/streaming-services/iiif/service:vhp:0848:084820:afc2001001_084820_sr0001001/info.json
"The Waterbury Democrat (Waterbury, Conn.), June 19, 1939",http://www.loc.gov/item/sn82014085/1939-06-19/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ct:batch_ct_grasso_ver02:data:sn82014085:00393347454:1939061901:0705/full/pct:6.25/0/default.jpg#h=448&w=328
"The news and herald (Winnsboro, S.C.), October 16, 1883",http://www.loc.gov/item/sn93067705/1883-10-16/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:scu:batch_scu_drinksmall_ver01:data:sn93067705:00237288415:1883101601:0485/full/pct:3.125/0/default.jpg#h=299&w=230
"Abilene weekly reflector (Abilene, Kan.), October 26, 1922",http://www.loc.gov/item/sn84029386/1922-10-26/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:khi:batch_khi_mission_ver01:data:sn84029386:00295871593:1922102601:0993/full/pct:6.25/0/default.jpg#h=434&w=312
"Code of Federal Regulations: The Biological Defense Safety Program, Technical Safety Requirements (DA Pamphlet 385-69), 32 C.F.R. (1992)",http://www.loc.gov/item/cfr1992120-T32CVP627/,https://tile.loc.gov/image-services/iiif/service:ll:llhsp:llhsp_laws_02:00162/full/pct:12.5/0/default.jpg#h=459&w=345
"The Hattiesburg news (Hattiesburg, Miss.), July 30, 1916, (Sunday Morning Edition)",http://www.loc.gov/item/sn87065167/1916-07-30/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:msar:batch_msar_ikat_ver01:data:sn87065167:00199916932:1916073001:0586/full/pct:6.25/0/default.jpg#h=386&w=298
"Morris tribune (Morris, Minn.), April 2, 1920",http://www.loc.gov/item/sn91059394/1920-04-02/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_hula_ver01:data:sn91059394:00383348031:1920040201:0121/full/pct:3.125/0/default.jpg#h=273&w=194
"The Leavenworth echo (Leavenworth, Wash.), July 11, 1913",http://www.loc.gov/item/sn87093039/1913-07-11/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:wa:batch_wa_cedar_ver01:data:sn87093039:00211100576:1913071101:0788/full/pct:6.25/0/default.jpg#h=400&w=297
"The Opelousas courier (Opelousas, La.), February 3, 1883, (French)",http://www.loc.gov/item/sn83026389/1883-02-03/ed-2/,https://tile.loc.gov/image-services/iiif/service:ndnp:lu:batch_lu_moloney_ver01:data:sn83026389:00212474939:1883020302:0230/full/pct:3.125/0/default.jpg#h=262&w=182
"The Stark County Democrat (Canton, Ohio), December 16, 1880",http://www.loc.gov/item/sn84028490/1880-12-16/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_jaques_ver01:data:sn84028490:00280775046:1880121601:0629/full/pct:6.25/0/default.jpg#h=472&w=289
"The Bolivar County Democrat (Rosedale, Miss.), July 15, 1916",http://www.loc.gov/item/sn87065645/1916-07-15/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:msar:batch_msar_emerald_ver02:data:sn87065645:00383344347:1916071501:0151/full/pct:6.25/0/default.jpg#h=419&w=300
"""I want to make some pillows.""",http://www.loc.gov/item/qlt000202/,https://tile.loc.gov/image-services/iiif/service:afc:afc1982009:afc1982009_br8-20-20544_25/full/pct:12.5/0/default.jpg#h=488&w=334
"Morning journal and courier (New Haven [Conn.]), December 15, 1884",http://www.loc.gov/item/sn82015483/1884-12-15/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ct:batch_ct_elm_ver01:data:sn82015483:00271764224:1884121501:0575/full/pct:3.125/0/default.jpg#h=262&w=220
Copyright Record Book Class E [Eu] Vol 1640; Registration Numbers 318500-319999; 1972,http://www.loc.gov/item/coprecbooks-0049138671A/,https://tile.loc.gov/image-services/iiif/service:copyright:coprecbooks:00:49:13:86:71:A:0049138671A:0049138671A_0001/full/pct:6.25/0/default.jpg#h=284&w=93
"Sanborn Fire Insurance Map from Mount Vernon, Linn County, Iowa.",http://www.loc.gov/item/sanborn02761_002/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd415m:g4154m:g4154mm:g027611900:02761_1900-0001/full/pct:12.5/0/default.jpg#h=956&w=806
"St. Croix avis (Christiansted, St. Croix [V.I.]), August 9, 1920",http://www.loc.gov/item/sn84037526/1920-08-09/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:vnstcsc:batch_vnstcsc_christiansted_ver02:data:sn84037526:00414181119:1920080901:0656/full/pct:6.25/0/default.jpg#h=377&w=316
"The Dakota chief (Gann Valley, Buffalo County, S.D.), March 2, 1899",http://www.loc.gov/item/sn99068086/1899-03-02/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:sdhi:batch_sdhi_honeydew_ver01:data:sn99068086:0033289996A:1899030201:0900/full/pct:6.25/0/default.jpg#h=489&w=337
"Amerikanski srbobran (Pittsburg, Pa.;Pittsburgh, Pa.), August 4, 1927",http://www.loc.gov/item/sn85055101/1927-08-04/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_bloomfield_ver02:data:sn85055101:print:1927080401:0001/full/pct:12.5/0/default.jpg#h=399&w=314
"Daily public ledger (Maysville, Ky.), May 14, 1898",http://www.loc.gov/item/sn86069117/1898-05-14/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:kyu:batch_kyu_gandhi_ver01:data:sn86069117:0021110370A:1898051401:0568/full/pct:6.25/0/default.jpg#h=448&w=311
"The Butler weekly times (Butler, Mo.), July 18, 1912",http://www.loc.gov/item/sn89066489/1912-07-18/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mohi:batch_mohi_kocoum_ver01:data:sn89066489:00294557039:1912071801:0687/full/pct:6.25/0/default.jpg#h=404&w=282
